UID,NAME_0,NAME_1,NAME_2,lon,lat
2916,United States,Colorado,Mesa,-108.46687148921545,39.01714235527593
2917,United States,Colorado,Pitkin,-106.91510401428509,39.21697825720583
2918,United States,California,Placer,-120.71764978850096,39.06385691652739
2919,United States,California,Sutter,-121.69321573664504,39.03384831787824
2920,United States,Colorado,Gunnison,-107.02970854000318,38.66390361596044
2921,United States,Nevada,Carson City,-119.74794584399703,39.151034967996296
2922,United States,Colorado,Delta,-107.8620138806034,38.85938282700716
2923,United States,Kansas,Lincoln,-98.20766435236445,39.045570053388374
2924,United States,Nevada,Nye,-116.46941022520258,38.03826795793055
2925,United States,Kansas,Logan,-101.14836321137133,38.91719298927254
2926,United States,Kansas,Wallace,-101.76417361869348,38.91617739577715
2927,United States,Kansas,Ellis,-99.31684710411388,38.91447171999341
2928,United States,Kansas,Gove,-100.48221422359674,38.91612206277407
2929,United States,Kansas,Russell,-98.76206504517654,38.91434634202692
2930,United States,Kansas,Trego,-99.87321501818361,38.91425988723385
2931,United States,Colorado,Teller,-105.1616382998421,38.88187129893686
2932,United States,Colorado,El Paso,-104.52597191048052,38.831009286953545
2933,United States,Nevada,Douglas,-119.61601941752907,38.91239044882582
2934,United States,Nevada,Mineral,-118.43395589371913,38.5371168362931
2935,United States,California,El Dorado,-120.52561965033117,38.7787435964551
2936,United States,Colorado,Chaffee,-106.19334822896272,38.746674700797556
2937,United States,Utah,Sevier,-111.80494834924177,38.74744580319623
2938,United States,Colorado,Cheyenne,-102.60324408526937,38.8266589905993
2939,United States,California,Alpine,-119.8203759964312,38.598551987828785
2940,United States,California,Yolo,-121.90148450269068,38.6864298676357
2941,United States,Kansas,Ellsworth,-98.20548506351717,38.69684844381696
2942,United States,California,Napa,-122.3296743626194,38.507033326489704
2943,United States,California,Mendocino,-123.39084465045917,39.4392853962274
2944,United States,California,Sacramento,-121.33931015546112,38.45257530757096
2945,United States,California,Mono,-118.88458449930576,37.938242104887486
2946,United States,California,Amador,-120.64686123146235,38.44673382503412
2947,United States,Kansas,Scott,-100.90641643164382,38.48244369522333
2948,United States,Kansas,Lane,-100.46658539466868,38.48028491631052
2949,United States,Kansas,Greeley,-101.80612333541991,38.48012114571597
2950,United States,Kansas,Wichita,-101.3478171162095,38.48149463317672
2951,United States,Kansas,Ness,-99.91585427035888,38.47881641052592
2952,United States,Kansas,Barton,-98.75718955322668,38.478514512440015
2953,United States,Colorado,Fremont,-105.43948710981397,38.47236718847301
2954,United States,Kansas,Rush,-99.30898146397523,38.52240295352484
2955,United States,Nevada,Lincoln,-114.87889047398203,37.64005465611723
2956,United States,Colorado,Montrose,-108.26925225936871,38.40074092865978
2957,United States,Colorado,Kiowa,-102.74115110844622,38.43125672420677
2958,United States,Utah,Beaver,-113.23555668096431,38.356910964592494
2959,United States,Colorado,Pueblo,-104.51169803829653,38.17095615805086
2960,United States,Colorado,Crowley,-103.78508618257128,38.32601764855373
2961,United States,Kansas,Rice,-98.2016861884826,38.346832984234055
2962,United States,California,Calaveras,-120.5524067491989,38.20442212595097
2963,United States,Utah,Piute,-112.12846366639091,38.33638254645045
2964,United States,Utah,Wayne,-110.90154500260489,38.323870021516704
2965,United States,Utah,San Juan,-109.80551794070307,37.6238840796338
2966,United States,Nevada,Esmeralda,-117.63008582613632,37.782643131651575
2967,United States,Colorado,Saguache,-106.27651302351886,38.077624902602174
2968,United States,California,Tuolumne,-119.95403576795115,38.027377911268694
2969,United States,Kansas,Pawnee,-99.23698585347226,38.18124457083016
2970,United States,Colorado,Ouray,-107.7665873566148,38.15247237059427
2971,United States,California,San Joaquin,-121.27072998042219,37.93365776672435
2972,United States,Colorado,Prowers,-102.39235624506642,37.953757903494896
2973,United States,Colorado,Custer,-105.36529212201731,38.10860548573219
2974,United States,Colorado,Bent,-103.0706966666203,37.95289052645526
2975,United States,Colorado,Otero,-103.71615218777644,37.90234469329824
2976,United States,Kansas,Kearny,-101.31940139580426,37.999835488026065
2977,United States,Kansas,Finney,-100.73775621279255,38.04305315583596
2978,United States,Kansas,Hamilton,-101.7905738429609,37.99893279194343
2979,United States,Kansas,Stafford,-98.71834850463935,38.03131600657504
2980,United States,Kansas,Hodgeman,-99.89753705449968,38.0874722117342
2981,United States,Utah,Garfield,-111.44659853949156,37.85450292039114
2982,United States,Colorado,San Miguel,-108.40456645459656,38.00293619306188
2983,United States,Utah,Iron,-113.2921291919378,37.85976602932568
2984,United States,Colorado,Hinsdale,-107.29822708912505,37.81894941699877
2985,United States,California,Sonoma,-122.88662515297183,38.5282721990126
2986,United States,California,Contra Costa,-121.92556088828758,37.91704888419483
2987,United States,Kansas,Edwards,-99.31113559655115,37.88807907595056
2988,United States,California,Stanislaus,-120.99785593021313,37.55909513578566
2989,United States,California,Solano,-121.92944141706023,38.278677915818946
2990,United States,Colorado,Huerfano,-104.96051622157766,37.68253397913465
2991,United States,Kansas,Gray,-100.43808005425178,37.73805536531765
2992,United States,Colorado,San Juan,-107.67479166740466,37.76213355046097
2993,United States,Colorado,Mineral,-106.92253381529885,37.668082373987104
2994,United States,Kansas,Ford,-99.88841242662346,37.69306664944395
2995,United States,California,Mariposa,-119.90617689359051,37.5811221920336
2996,United States,Colorado,Dolores,-108.51918654792216,37.75085806106857
2997,United States,California,Marin,-122.71790693093759,38.071865164431
2998,United States,Colorado,Rio Grande,-106.38291651468882,37.58037964767212
2999,United States,Kansas,Pratt,-98.74034910610946,37.648512023408855
3000,United States,Colorado,Las Animas,-104.03588265963204,37.31455171229348
3001,United States,California,San Francisco,-122.4433517743572,37.75535160475291
3002,United States,California,Alameda,-121.88690557628989,37.64647195651657
3003,United States,California,Madera,-119.7654134093617,37.21692875056345
3004,United States,Colorado,Alamosa,-105.78779409677911,37.57145755477552
3005,United States,Kansas,Stanton,-101.7846170474029,37.56271936608062
3006,United States,Kansas,Grant,-101.30741565204795,37.56247409246094
3007,United States,Kansas,Haskell,-100.87074387041415,37.562324521742845
3008,United States,Kansas,Kiowa,-99.2857011594626,37.5590669890602
3009,United States,California,San Mateo,-122.32997198192895,37.42156373390902
3010,United States,Colorado,Costilla,-105.42686000125394,37.27675051637683
3011,United States,Colorado,Baca,-102.56026868061666,37.318323089244316
3012,United States,Colorado,Montezuma,-108.59534118857918,37.33748282332838
3013,United States,Colorado,La Plata,-107.84210877364248,37.28403570985203
3014,United States,California,Merced,-120.71885185964221,37.19249487638502
3015,United States,Utah,Washington,-113.50742447322959,37.28144214155345
3016,United States,California,Fresno,-119.65521968386369,36.756699645162826
3017,United States,Utah,Kane,-111.89005697367075,37.285556371935805
3018,United States,Kansas,Meade,-100.36532696642507,37.23698937650231
3019,United States,Kansas,Clark,-99.81937352688396,37.23520244205396
3020,United States,Kansas,Barber,-98.68510254299369,37.2297571500179
3021,United States,California,Inyo,-117.40622003935063,36.50852874272084
3022,United States,California,Santa Clara,-121.69238339665888,37.230958892026095
3023,United States,Colorado,Archuleta,-107.04683870208001,37.193039954910084
3024,United States,Colorado,Conejos,-106.19008707679886,37.19913821615818
3025,United States,Kansas,Morton,-101.79963078747048,37.19073531232058
3026,United States,Kansas,Stevens,-101.31248359825663,37.19238895711387
3027,United States,Kansas,Seward,-100.85114901060709,37.19315331514854
3028,United States,Kansas,Comanche,-99.27103182148035,37.19194481993833
3029,United States,California,Santa Cruz,-122.00112019045596,37.05647481506466
3030,United States,Arizona,Navajo,-110.31704094939188,35.38886549463414
3031,United States,Arizona,Coconino,-111.76658184698799,35.83433069925333
3032,United States,Arizona,Mohave,-113.7604744724817,35.69897668357501
3033,United States,Oklahoma,Woods,-98.86504162533888,36.767326386128694
3034,United States,Oklahoma,Alfalfa,-98.32523642616533,36.73146136727557
3035,United States,Oklahoma,Harper,-99.66726720366927,36.787414458347186
3036,United States,New Mexico,Rio Arriba,-106.68905403497837,36.50917109387316
3037,United States,New Mexico,San Juan,-108.31766965932565,36.50807069573212
3038,United States,Arizona,Apache,-109.48580986753703,35.38540950728815
3039,United States,New Mexico,Union,-103.46945362001138,36.47997548047081
3040,United States,Oklahoma,Cimarron,-102.51686608875326,36.748306136174925
3041,United States,Oklahoma,Texas,-101.48889605531994,36.748595179049616
3042,United States,Oklahoma,Beaver,-100.4772303389615,36.74851942213269
3043,United States,New Mexico,Taos,-105.63064110665671,36.57681169361552
3044,United States,New Mexico,Colfax,-104.6463262332222,36.605688626875384
3045,United States,California,San Benito,-121.07294092765409,36.605268173589046
3046,United States,California,Monterey,-121.23730777425857,36.2164848917922
3047,United States,Nevada,Clark,-115.01832600648706,36.21333449949723
3048,United States,Oklahoma,Woodward,-99.26436811132096,36.42199061033246
3049,United States,California,Tulare,-118.80114177847197,36.2193424613717
3050,United States,Oklahoma,Ellis,-99.75545814682718,36.216856395922704
3051,United States,Oklahoma,Major,-98.53819208987655,36.310854008778534
3052,United States,Texas,Sherman,-101.8935931291691,36.2783864055991
3053,United States,Texas,Hansford,-101.35618248135557,36.27782356843258
3054,United States,Texas,Dallam,-102.60117634665507,36.27802958111654
3055,United States,Texas,Ochiltree,-100.81583583821393,36.27934580292974
3056,United States,Texas,Lipscomb,-100.27361088717133,36.27776261065044
3057,United States,California,Kings,-119.81649615649481,36.07423694556146
3058,United States,New Mexico,Mora,-104.94265518949591,36.00969410352626
3059,United States,New Mexico,Harding,-103.81921470245986,35.857677238806495
3060,United States,Oklahoma,Blaine,-98.43281717107769,35.873574346743965
3061,United States,Oklahoma,Dewey,-99.00635070489145,35.98652299269781
3062,United States,Texas,Roberts,-100.81347564556728,35.839010145002646
3063,United States,Texas,Hemphill,-100.2723110891169,35.83791327761509
3064,United States,Texas,Hutchinson,-101.35402238553979,35.839991420689245
3065,United States,Texas,Hartley,-102.60278040999664,35.840106649407595
3066,United States,Texas,Moore,-101.89312394617225,35.837332366218604
3067,United States,Oklahoma,Roger Mills,-99.69504378784907,35.68755454378096
3068,United States,New Mexico,McKinley,-108.26030631515718,35.58084967834977
3069,United States,New Mexico,Santa Fe,-105.97385451751084,35.506961731135355
3070,United States,New Mexico,Los Alamos,-106.3042607022862,35.87013583813047
3071,United States,New Mexico,San Miguel,-104.81424114241156,35.479818445176896
3072,United States,New Mexico,Sandoval,-106.86112829450859,35.68835021750099
3073,United States,Oklahoma,Custer,-98.99987186888116,35.63826433785199
3074,United States,California,San Bernardino,-116.17726510277105,34.83975558418475
3075,United States,California,San Luis Obispo,-120.40426091899677,35.38700272648024
3076,United States,California,Kern,-118.73106382350623,35.341487500758056
3077,United States,New Mexico,Quay,-103.5494597746475,35.10404199874824
3078,United States,Texas,Oldham,-102.60187088982413,35.404809613048776
3079,United States,Texas,Carson,-101.35529336057844,35.40325521535365
3080,United States,Texas,Gray,-100.81340748416561,35.40169322975843
3081,United States,Texas,Wheeler,-100.27065746556377,35.40127962963796
3082,United States,Texas,Potter,-101.8945915018951,35.40053799556918
3083,United States,Oklahoma,Caddo,-98.37493693727271,35.17372477152456
3084,United States,Arizona,Yavapai,-112.55140831559133,34.59861692564915
3085,United States,Oklahoma,Beckham,-99.68207505070858,35.26776041666206
3086,United States,Oklahoma,Washita,-98.99084219802634,35.29050420898694
3087,United States,New Mexico,Cibola,-107.99933813895926,34.91350550633151
3088,United States,New Mexico,Bernalillo,-106.66552331808282,35.05181456935823
3089,United States,New Mexico,Guadalupe,-104.78956836375771,34.863556225998394
3090,United States,Texas,Deaf Smith,-102.60687122763154,34.96570696804268
3091,United States,Texas,Donley,-100.8129394947329,34.96500194071763
3092,United States,Texas,Collingsworth,-100.27013678763434,34.96450393027147
3093,United States,Texas,Randall,-101.8979460529121,34.96483295721893
3094,United States,Texas,Armstrong,-101.35592566315044,34.965005766617296
3095,United States,Oklahoma,Kiowa,-98.98013718547095,34.916389359002764
3096,United States,Oklahoma,Greer,-99.56083731387619,34.93582453928952
3097,United States,New Mexico,Torrance,-105.84722065328015,34.64069941423424
3098,United States,Oklahoma,Harmon,-99.84589821462234,34.74405865806725
3099,United States,New Mexico,Valencia,-106.80534353365496,34.71634355733304
3100,United States,New Mexico,Curry,-103.34582633402482,34.573458408931145
3101,United States,California,Ventura,-119.08490348195915,34.456224597312634
3102,United States,Oklahoma,Jackson,-99.41596977313081,34.58665011857437
3103,United States,Oklahoma,Comanche,-98.47074286254644,34.66372010891631
3104,United States,New Mexico,Debaca,-104.41077845221845,34.34334598917242
